0.00.018.917 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.019.099 I srv          init: The UI is disabled
0.00.019.103 I srv          init: Use --ui/--no-ui (or deprecated --webui/--no-webui) to enable/disable
0.00.032.195 I srv    load_model: loading model './models/qwen2.5-1.5b-instruct-q4_k_m.gguf'
0.00.429.013 W load: control-looking token: 128247 '</s>' was not control-type; this is probably a bug in the model. its type will be overridden
0.01.201.173 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 4096, kv_unified = 'true'
0.01.207.069 I srv  llama_server: model loaded
0.01.207.092 I srv  llama_server: listening on http://127.0.0.1:8081
2.17.571.887 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
417.43.980.020 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.709 (> 0.100 thold), f_keep = 0.583
417.43.980.228 I slot launch_slot_: id  3 | task 1320 | processing task, is_child = 0
417.46.084.531 I slot print_timing: id  3 | task 1320 | prompt eval time =     928.82 ms /   313 tokens (    2.97 ms per token,   336.99 tokens per second)
417.46.084.541 I slot print_timing: id  3 | task 1320 |        eval time =    1175.43 ms /    37 tokens (   31.77 ms per token,    31.48 tokens per second)
417.46.084.543 I slot print_timing: id  3 | task 1320 |       total time =    2104.25 ms /   350 tokens
417.46.084.543 I slot print_timing: id  3 | task 1320 |    graphs reused =       1212
417.46.084.586 I slot      release: id  3 | task 1320 | stop processing: n_tokens = 349, truncated = 0
417.46.090.567 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.691 (> 0.100 thold), f_keep = 0.628
417.46.090.779 I slot launch_slot_: id  3 | task 1359 | processing task, is_child = 0
417.48.143.395 I slot print_timing: id  3 | task 1359 | prompt eval time =     931.00 ms /   317 tokens (    2.94 ms per token,   340.49 tokens per second)
417.48.143.404 I slot print_timing: id  3 | task 1359 |        eval time =    1121.56 ms /    35 tokens (   32.04 ms per token,    31.21 tokens per second)
417.48.143.405 I slot print_timing: id  3 | task 1359 |       total time =    2052.57 ms /   352 tokens
417.48.143.406 I slot print_timing: id  3 | task 1359 |    graphs reused =       1245
417.48.143.443 I slot      release: id  3 | task 1359 | stop processing: n_tokens = 351, truncated = 0
417.48.165.593 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.620 (> 0.100 thold), f_keep = 0.624
417.48.165.876 I slot launch_slot_: id  3 | task 1396 | processing task, is_child = 0
417.50.502.027 I slot print_timing: id  3 | task 1396 | prompt eval time =    1058.20 ms /   353 tokens (    3.00 ms per token,   333.58 tokens per second)
417.50.502.040 I slot print_timing: id  3 | task 1396 |        eval time =    1277.89 ms /    40 tokens (   31.95 ms per token,    31.30 tokens per second)
417.50.502.041 I slot print_timing: id  3 | task 1396 |       total time =    2336.09 ms /   393 tokens
417.50.502.041 I slot print_timing: id  3 | task 1396 |    graphs reused =       1283
417.50.502.085 I slot      release: id  3 | task 1396 | stop processing: n_tokens = 392, truncated = 0
417.50.525.598 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.637 (> 0.100 thold), f_keep = 0.569
417.50.525.809 I slot launch_slot_: id  3 | task 1438 | processing task, is_child = 0
417.52.732.908 I slot print_timing: id  3 | task 1438 | prompt eval time =    1039.62 ms /   350 tokens (    2.97 ms per token,   336.66 tokens per second)
417.52.732.922 I slot print_timing: id  3 | task 1438 |        eval time =    1167.42 ms /    36 tokens (   32.43 ms per token,    30.84 tokens per second)
417.52.732.923 I slot print_timing: id  3 | task 1438 |       total time =    2207.05 ms /   386 tokens
417.52.732.924 I slot print_timing: id  3 | task 1438 |    graphs reused =       1317
417.52.732.966 I slot      release: id  3 | task 1438 | stop processing: n_tokens = 385, truncated = 0
417.52.738.999 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.716 (> 0.100 thold), f_keep = 0.569
417.52.739.227 I slot launch_slot_: id  3 | task 1476 | processing task, is_child = 0
417.54.567.276 I slot print_timing: id  3 | task 1476 | prompt eval time =     910.26 ms /   306 tokens (    2.97 ms per token,   336.17 tokens per second)
417.54.567.286 I slot print_timing: id  3 | task 1476 |        eval time =     917.75 ms /    29 tokens (   31.65 ms per token,    31.60 tokens per second)
417.54.567.287 I slot print_timing: id  3 | task 1476 |       total time =    1828.00 ms /   335 tokens
417.54.567.287 I slot print_timing: id  3 | task 1476 |    graphs reused =       1344
417.54.567.329 I slot      release: id  3 | task 1476 | stop processing: n_tokens = 334, truncated = 0
417.54.573.106 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.713 (> 0.100 thold), f_keep = 0.656
417.54.573.314 I slot launch_slot_: id  3 | task 1507 | processing task, is_child = 0
417.56.552.255 I slot print_timing: id  3 | task 1507 | prompt eval time =     901.81 ms /   307 tokens (    2.94 ms per token,   340.43 tokens per second)
417.56.552.266 I slot print_timing: id  3 | task 1507 |        eval time =    1077.08 ms /    34 tokens (   31.68 ms per token,    31.57 tokens per second)
417.56.552.267 I slot print_timing: id  3 | task 1507 |       total time =    1978.89 ms /   341 tokens
417.56.552.268 I slot print_timing: id  3 | task 1507 |    graphs reused =       1376
417.56.552.320 I slot      release: id  3 | task 1507 | stop processing: n_tokens = 340, truncated = 0
417.56.558.571 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.648 (> 0.100 thold), f_keep = 0.644
417.56.558.802 I slot launch_slot_: id  3 | task 1543 | processing task, is_child = 0
417.58.809.845 I slot print_timing: id  3 | task 1543 | prompt eval time =     996.97 ms /   338 tokens (    2.95 ms per token,   339.03 tokens per second)
417.58.809.854 I slot print_timing: id  3 | task 1543 |        eval time =    1254.02 ms /    39 tokens (   32.15 ms per token,    31.10 tokens per second)
417.58.809.855 I slot print_timing: id  3 | task 1543 |       total time =    2250.99 ms /   377 tokens
417.58.809.856 I slot print_timing: id  3 | task 1543 |    graphs reused =       1413
417.58.809.902 I slot      release: id  3 | task 1543 | stop processing: n_tokens = 376, truncated = 0
417.58.817.769 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.648 (> 0.100 thold), f_keep = 0.582
417.58.817.980 I slot launch_slot_: id  3 | task 1584 | processing task, is_child = 0
418.01.717.459 I slot print_timing: id  3 | task 1584 | prompt eval time =    1070.46 ms /   338 tokens (    3.17 ms per token,   315.75 tokens per second)
418.01.717.469 I slot print_timing: id  3 | task 1584 |        eval time =    1828.97 ms /    54 tokens (   33.87 ms per token,    29.52 tokens per second)
418.01.717.471 I slot print_timing: id  3 | task 1584 |       total time =    2899.42 ms /   392 tokens
418.01.717.472 I slot print_timing: id  3 | task 1584 |    graphs reused =       1465
418.01.717.513 I slot      release: id  3 | task 1584 | stop processing: n_tokens = 391, truncated = 0
418.01.734.628 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.652 (> 0.100 thold), f_keep = 0.560
418.01.734.857 I slot launch_slot_: id  3 | task 1640 | processing task, is_child = 0
418.03.901.187 I slot print_timing: id  3 | task 1640 | prompt eval time =    1019.18 ms /   336 tokens (    3.03 ms per token,   329.68 tokens per second)
418.03.901.195 I slot print_timing: id  3 | task 1640 |        eval time =    1147.10 ms /    36 tokens (   31.86 ms per token,    31.38 tokens per second)
418.03.901.196 I slot print_timing: id  3 | task 1640 |       total time =    2166.28 ms /   372 tokens
418.03.901.196 I slot print_timing: id  3 | task 1640 |    graphs reused =       1499
418.03.901.237 I slot      release: id  3 | task 1640 | stop processing: n_tokens = 371, truncated = 0
418.03.907.127 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.646 (> 0.100 thold), f_keep = 0.590
418.03.907.317 I slot launch_slot_: id  3 | task 1678 | processing task, is_child = 0
418.06.291.477 I slot print_timing: id  3 | task 1678 | prompt eval time =    1009.79 ms /   339 tokens (    2.98 ms per token,   335.71 tokens per second)
418.06.291.489 I slot print_timing: id  3 | task 1678 |        eval time =    1374.31 ms /    43 tokens (   31.96 ms per token,    31.29 tokens per second)
418.06.291.490 I slot print_timing: id  3 | task 1678 |       total time =    2384.11 ms /   382 tokens
418.06.291.490 I slot print_timing: id  3 | task 1678 |    graphs reused =       1540
418.06.291.531 I slot      release: id  3 | task 1678 | stop processing: n_tokens = 381, truncated = 0
418.06.316.690 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.697 (> 0.100 thold), f_keep = 0.575
418.06.316.887 I slot launch_slot_: id  3 | task 1723 | processing task, is_child = 0
418.08.464.883 I slot print_timing: id  3 | task 1723 | prompt eval time =     932.77 ms /   314 tokens (    2.97 ms per token,   336.63 tokens per second)
418.08.464.891 I slot print_timing: id  3 | task 1723 |        eval time =    1215.18 ms /    38 tokens (   31.98 ms per token,    31.27 tokens per second)
418.08.464.892 I slot print_timing: id  3 | task 1723 |       total time =    2147.95 ms /   352 tokens
418.08.464.893 I slot print_timing: id  3 | task 1723 |    graphs reused =       1576
418.08.464.934 I slot      release: id  3 | task 1723 | stop processing: n_tokens = 351, truncated = 0
418.08.471.096 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.698 (> 0.100 thold), f_keep = 0.627
418.08.471.331 I slot launch_slot_: id  3 | task 1763 | processing task, is_child = 0
418.10.258.291 I slot print_timing: id  3 | task 1763 | prompt eval time =     931.60 ms /   315 tokens (    2.96 ms per token,   338.13 tokens per second)
418.10.258.301 I slot print_timing: id  3 | task 1763 |        eval time =     855.31 ms /    27 tokens (   31.68 ms per token,    31.57 tokens per second)
418.10.258.303 I slot print_timing: id  3 | task 1763 |       total time =    1786.91 ms /   342 tokens
418.10.258.304 I slot print_timing: id  3 | task 1763 |    graphs reused =       1601
418.10.258.342 I slot      release: id  3 | task 1763 | stop processing: n_tokens = 341, truncated = 0
418.10.264.144 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.711 (> 0.100 thold), f_keep = 0.642
418.10.264.387 I slot launch_slot_: id  3 | task 1792 | processing task, is_child = 0
418.12.106.298 I slot print_timing: id  3 | task 1792 | prompt eval time =     916.75 ms /   308 tokens (    2.98 ms per token,   335.97 tokens per second)
418.12.106.305 I slot print_timing: id  3 | task 1792 |        eval time =     925.11 ms /    29 tokens (   31.90 ms per token,    31.35 tokens per second)
418.12.106.307 I slot print_timing: id  3 | task 1792 |       total time =    1841.87 ms /   337 tokens
418.12.106.307 I slot print_timing: id  3 | task 1792 |    graphs reused =       1628
418.12.106.347 I slot      release: id  3 | task 1792 | stop processing: n_tokens = 336, truncated = 0
418.12.125.275 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.640 (> 0.100 thold), f_keep = 0.652
418.12.125.500 I slot launch_slot_: id  3 | task 1823 | processing task, is_child = 0
418.14.496.411 I slot print_timing: id  3 | task 1823 | prompt eval time =    1018.36 ms /   342 tokens (    2.98 ms per token,   335.84 tokens per second)
418.14.496.422 I slot print_timing: id  3 | task 1823 |        eval time =    1352.50 ms /    42 tokens (   32.20 ms per token,    31.05 tokens per second)
418.14.496.423 I slot print_timing: id  3 | task 1823 |       total time =    2370.86 ms /   384 tokens
418.14.496.424 I slot print_timing: id  3 | task 1823 |    graphs reused =       1668
418.14.496.476 I slot      release: id  3 | task 1823 | stop processing: n_tokens = 383, truncated = 0
418.14.514.939 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.637 (> 0.100 thold), f_keep = 0.572
418.14.515.156 I slot launch_slot_: id  3 | task 1867 | processing task, is_child = 0
418.17.145.734 I slot print_timing: id  3 | task 1867 | prompt eval time =    1009.71 ms /   344 tokens (    2.94 ms per token,   340.69 tokens per second)
418.17.145.745 I slot print_timing: id  3 | task 1867 |        eval time =    1620.81 ms /    50 tokens (   32.42 ms per token,    30.85 tokens per second)
418.17.145.746 I slot print_timing: id  3 | task 1867 |       total time =    2630.52 ms /   394 tokens
418.17.145.747 I slot print_timing: id  3 | task 1867 |    graphs reused =       1716
418.17.145.785 I slot      release: id  3 | task 1867 | stop processing: n_tokens = 393, truncated = 0
418.17.166.445 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.650 (> 0.100 thold), f_keep = 0.557
418.17.166.674 I slot launch_slot_: id  3 | task 1919 | processing task, is_child = 0
418.19.433.916 I slot print_timing: id  3 | task 1919 | prompt eval time =    1006.82 ms /   337 tokens (    2.99 ms per token,   334.72 tokens per second)
418.19.433.924 I slot print_timing: id  3 | task 1919 |        eval time =    1260.38 ms /    39 tokens (   32.32 ms per token,    30.94 tokens per second)
418.19.433.929 I slot print_timing: id  3 | task 1919 |       total time =    2267.19 ms /   376 tokens
418.19.433.930 I slot print_timing: id  3 | task 1919 |    graphs reused =       1753
418.19.433.971 I slot      release: id  3 | task 1919 | stop processing: n_tokens = 375, truncated = 0
418.19.453.788 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.662 (> 0.100 thold), f_keep = 0.584
418.19.454.023 I slot launch_slot_: id  3 | task 1960 | processing task, is_child = 0
418.22.233.607 I slot print_timing: id  3 | task 1960 | prompt eval time =    1014.18 ms /   331 tokens (    3.06 ms per token,   326.37 tokens per second)
418.22.233.617 I slot print_timing: id  3 | task 1960 |        eval time =    1765.34 ms /    54 tokens (   32.69 ms per token,    30.59 tokens per second)
418.22.233.619 I slot print_timing: id  3 | task 1960 |       total time =    2779.52 ms /   385 tokens
418.22.233.619 I slot print_timing: id  3 | task 1960 |    graphs reused =       1805
418.22.233.661 I slot      release: id  3 | task 1960 | stop processing: n_tokens = 384, truncated = 0
418.22.239.346 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.672 (> 0.100 thold), f_keep = 0.570
418.22.239.533 I slot launch_slot_: id  3 | task 2016 | processing task, is_child = 0
418.24.312.127 I slot print_timing: id  3 | task 2016 | prompt eval time =     978.58 ms /   326 tokens (    3.00 ms per token,   333.14 tokens per second)
418.24.312.135 I slot print_timing: id  3 | task 2016 |        eval time =    1093.97 ms /    34 tokens (   32.18 ms per token,    31.08 tokens per second)
418.24.312.136 I slot print_timing: id  3 | task 2016 |       total time =    2072.55 ms /   360 tokens
418.24.312.137 I slot print_timing: id  3 | task 2016 |    graphs reused =       1837
418.24.312.175 I slot      release: id  3 | task 2016 | stop processing: n_tokens = 359, truncated = 0
418.24.344.751 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.691 (> 0.100 thold), f_keep = 0.610
418.24.344.988 I slot launch_slot_: id  3 | task 2052 | processing task, is_child = 0
418.26.383.751 I slot print_timing: id  3 | task 2052 | prompt eval time =     944.09 ms /   317 tokens (    2.98 ms per token,   335.77 tokens per second)
418.26.383.761 I slot print_timing: id  3 | task 2052 |        eval time =    1094.63 ms /    34 tokens (   32.19 ms per token,    31.06 tokens per second)
418.26.383.762 I slot print_timing: id  3 | task 2052 |       total time =    2038.71 ms /   351 tokens
418.26.383.763 I slot print_timing: id  3 | task 2052 |    graphs reused =       1869
418.26.383.803 I slot      release: id  3 | task 2052 | stop processing: n_tokens = 350, truncated = 0
418.26.411.750 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.638 (> 0.100 thold), f_keep = 0.626
418.26.411.983 I slot launch_slot_: id  3 | task 2088 | processing task, is_child = 0
