0.00.020.202 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.020.319 I srv          init: The UI is disabled
0.00.020.320 I srv          init: Use --ui/--no-ui (or deprecated --webui/--no-webui) to enable/disable
0.00.025.498 I srv    load_model: loading model './models/llama-3.2-3b-instruct-q4_k_m.gguf'
0.02.688.955 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 4096, kv_unified = 'true'
0.02.695.310 I srv  llama_server: model loaded
0.02.695.319 I srv  llama_server: listening on http://127.0.0.1:8082
2.31.893.319 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
421.01.879.934 I slot print_timing: id  2 | task 1388 |       total time =    5642.76 ms /   413 tokens
421.01.879.934 I slot print_timing: id  2 | task 1388 |    graphs reused =       1300
421.01.879.981 I slot      release: id  2 | task 1388 | stop processing: n_tokens = 412, truncated = 0
421.01.903.924 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.673 (> 0.100 thold), f_keep = 0.585
421.01.904.032 I slot launch_slot_: id  2 | task 1443 | processing task, is_child = 0
421.06.569.017 I slot print_timing: id  2 | task 1443 | prompt eval time =    2188.49 ms /   358 tokens (    6.11 ms per token,   163.58 tokens per second)
421.06.569.026 I slot print_timing: id  2 | task 1443 |        eval time =    2476.43 ms /    39 tokens (   63.50 ms per token,    15.75 tokens per second)
421.06.569.027 I slot print_timing: id  2 | task 1443 |       total time =    4664.92 ms /   397 tokens
421.06.569.027 I slot print_timing: id  2 | task 1443 |    graphs reused =       1337
421.06.569.073 I slot      release: id  2 | task 1443 | stop processing: n_tokens = 396, truncated = 0
421.06.574.902 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.668 (> 0.100 thold), f_keep = 0.609
421.06.575.039 I slot launch_slot_: id  2 | task 1484 | processing task, is_child = 0
421.11.820.363 I slot print_timing: id  2 | task 1484 | prompt eval time =    2193.92 ms /   361 tokens (    6.08 ms per token,   164.55 tokens per second)
421.11.820.371 I slot print_timing: id  2 | task 1484 |        eval time =    3051.33 ms /    48 tokens (   63.57 ms per token,    15.73 tokens per second)
421.11.820.372 I slot print_timing: id  2 | task 1484 |       total time =    5245.25 ms /   409 tokens
421.11.820.373 I slot print_timing: id  2 | task 1484 |    graphs reused =       1383
421.11.820.424 I slot      release: id  2 | task 1484 | stop processing: n_tokens = 408, truncated = 0
421.11.825.959 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.717 (> 0.100 thold), f_keep = 0.591
421.11.826.082 I slot launch_slot_: id  2 | task 1534 | processing task, is_child = 0
421.16.737.198 I slot print_timing: id  2 | task 1534 | prompt eval time =    2039.78 ms /   336 tokens (    6.07 ms per token,   164.72 tokens per second)
421.16.737.204 I slot print_timing: id  2 | task 1534 |        eval time =    2871.27 ms /    45 tokens (   63.81 ms per token,    15.67 tokens per second)
421.16.737.206 I slot print_timing: id  2 | task 1534 |       total time =    4911.05 ms /   381 tokens
421.16.737.206 I slot print_timing: id  2 | task 1534 |    graphs reused =       1426
421.16.737.255 I slot      release: id  2 | task 1534 | stop processing: n_tokens = 380, truncated = 0
421.16.763.618 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.718 (> 0.100 thold), f_keep = 0.637
421.16.763.742 I slot launch_slot_: id  2 | task 1581 | processing task, is_child = 0
421.20.534.510 I slot print_timing: id  2 | task 1581 | prompt eval time =    2065.40 ms /   337 tokens (    6.13 ms per token,   163.16 tokens per second)
421.20.534.519 I slot print_timing: id  2 | task 1581 |        eval time =    1705.30 ms /    27 tokens (   63.16 ms per token,    15.83 tokens per second)
421.20.534.520 I slot print_timing: id  2 | task 1581 |       total time =    3770.70 ms /   364 tokens
421.20.534.521 I slot print_timing: id  2 | task 1581 |    graphs reused =       1451
421.20.534.577 I slot      release: id  2 | task 1581 | stop processing: n_tokens = 363, truncated = 0
421.20.540.814 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.730 (> 0.100 thold), f_keep = 0.664
421.20.540.991 I slot launch_slot_: id  2 | task 1610 | processing task, is_child = 0
421.24.945.414 I slot print_timing: id  2 | task 1610 | prompt eval time =    2061.41 ms /   330 tokens (    6.25 ms per token,   160.08 tokens per second)
421.24.945.423 I slot print_timing: id  2 | task 1610 |        eval time =    2342.94 ms /    37 tokens (   63.32 ms per token,    15.79 tokens per second)
421.24.945.424 I slot print_timing: id  2 | task 1610 |       total time =    4404.35 ms /   367 tokens
421.24.945.424 I slot print_timing: id  2 | task 1610 |    graphs reused =       1486
421.24.945.470 I slot      release: id  2 | task 1610 | stop processing: n_tokens = 366, truncated = 0
421.24.966.958 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.662 (> 0.100 thold), f_keep = 0.658
421.24.967.116 I slot launch_slot_: id  2 | task 1649 | processing task, is_child = 0
421.29.716.171 I slot print_timing: id  2 | task 1649 | prompt eval time =    2212.68 ms /   364 tokens (    6.08 ms per token,   164.51 tokens per second)
421.29.716.180 I slot print_timing: id  2 | task 1649 |        eval time =    2536.30 ms /    40 tokens (   63.41 ms per token,    15.77 tokens per second)
421.29.716.181 I slot print_timing: id  2 | task 1649 |       total time =    4748.98 ms /   404 tokens
421.29.716.182 I slot print_timing: id  2 | task 1649 |    graphs reused =       1524
421.29.716.230 I slot      release: id  2 | task 1649 | stop processing: n_tokens = 403, truncated = 0
421.29.734.102 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.658 (> 0.100 thold), f_keep = 0.598
421.29.734.228 I slot launch_slot_: id  2 | task 1691 | processing task, is_child = 0
421.34.949.782 I slot print_timing: id  2 | task 1691 | prompt eval time =    2221.99 ms /   366 tokens (    6.07 ms per token,   164.72 tokens per second)
421.34.949.789 I slot print_timing: id  2 | task 1691 |        eval time =    2993.49 ms /    47 tokens (   63.69 ms per token,    15.70 tokens per second)
421.34.949.790 I slot print_timing: id  2 | task 1691 |       total time =    5215.48 ms /   413 tokens
421.34.949.791 I slot print_timing: id  2 | task 1691 |    graphs reused =       1569
421.34.949.838 I slot      release: id  2 | task 1691 | stop processing: n_tokens = 412, truncated = 0
421.34.966.934 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.671 (> 0.100 thold), f_keep = 0.585
421.34.967.064 I slot launch_slot_: id  2 | task 1740 | processing task, is_child = 0
421.39.002.358 I slot print_timing: id  2 | task 1740 | prompt eval time =    2207.54 ms /   359 tokens (    6.15 ms per token,   162.62 tokens per second)
421.39.002.366 I slot print_timing: id  2 | task 1740 |        eval time =    1827.68 ms /    29 tokens (   63.02 ms per token,    15.87 tokens per second)
421.39.002.368 I slot print_timing: id  2 | task 1740 |       total time =    4035.23 ms /   388 tokens
421.39.002.369 I slot print_timing: id  2 | task 1740 |    graphs reused =       1596
421.39.002.421 I slot      release: id  2 | task 1740 | stop processing: n_tokens = 387, truncated = 0
421.39.021.814 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.683 (> 0.100 thold), f_keep = 0.623
421.39.022.005 I slot launch_slot_: id  2 | task 1771 | processing task, is_child = 0
421.43.763.242 I slot print_timing: id  2 | task 1771 | prompt eval time =    2209.63 ms /   353 tokens (    6.26 ms per token,   159.76 tokens per second)
421.43.763.252 I slot print_timing: id  2 | task 1771 |        eval time =    2531.54 ms /    39 tokens (   64.91 ms per token,    15.41 tokens per second)
421.43.763.253 I slot print_timing: id  2 | task 1771 |       total time =    4741.16 ms /   392 tokens
421.43.763.254 I slot print_timing: id  2 | task 1771 |    graphs reused =       1633
421.43.763.302 I slot      release: id  2 | task 1771 | stop processing: n_tokens = 391, truncated = 0
421.43.769.351 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.693 (> 0.100 thold), f_keep = 0.616
421.43.769.477 I slot launch_slot_: id  2 | task 1812 | processing task, is_child = 0
421.48.285.139 I slot print_timing: id  2 | task 1812 | prompt eval time =    2205.91 ms /   348 tokens (    6.34 ms per token,   157.76 tokens per second)
421.48.285.147 I slot print_timing: id  2 | task 1812 |        eval time =    2309.68 ms /    36 tokens (   64.16 ms per token,    15.59 tokens per second)
421.48.285.148 I slot print_timing: id  2 | task 1812 |       total time =    4515.59 ms /   384 tokens
421.48.285.149 I slot print_timing: id  2 | task 1812 |    graphs reused =       1667
421.48.285.197 I slot      release: id  2 | task 1812 | stop processing: n_tokens = 383, truncated = 0
421.48.290.845 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.711 (> 0.100 thold), f_keep = 0.629
421.48.290.973 I slot launch_slot_: id  2 | task 1850 | processing task, is_child = 0
421.52.448.484 I slot print_timing: id  2 | task 1850 | prompt eval time =    2107.59 ms /   339 tokens (    6.22 ms per token,   160.85 tokens per second)
421.52.448.491 I slot print_timing: id  2 | task 1850 |        eval time =    2049.86 ms /    32 tokens (   64.06 ms per token,    15.61 tokens per second)
421.52.448.492 I slot print_timing: id  2 | task 1850 |       total time =    4157.44 ms /   371 tokens
421.52.448.493 I slot print_timing: id  2 | task 1850 |    graphs reused =       1697
421.52.448.561 I slot      release: id  2 | task 1850 | stop processing: n_tokens = 370, truncated = 0
421.52.472.868 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.660 (> 0.100 thold), f_keep = 0.651
421.52.472.988 I slot launch_slot_: id  2 | task 1884 | processing task, is_child = 0
421.57.047.456 I slot print_timing: id  2 | task 1884 | prompt eval time =    2327.05 ms /   365 tokens (    6.38 ms per token,   156.85 tokens per second)
421.57.047.465 I slot print_timing: id  2 | task 1884 |        eval time =    2247.35 ms /    35 tokens (   64.21 ms per token,    15.57 tokens per second)
421.57.047.467 I slot print_timing: id  2 | task 1884 |       total time =    4574.40 ms /   400 tokens
421.57.047.467 I slot print_timing: id  2 | task 1884 |    graphs reused =       1730
421.57.047.516 I slot      release: id  2 | task 1884 | stop processing: n_tokens = 399, truncated = 0
421.57.071.800 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.658 (> 0.100 thold), f_keep = 0.604
421.57.071.908 I slot launch_slot_: id  2 | task 1921 | processing task, is_child = 0
422.02.290.811 I slot print_timing: id  2 | task 1921 | prompt eval time =    2308.20 ms /   366 tokens (    6.31 ms per token,   158.57 tokens per second)
422.02.290.820 I slot print_timing: id  2 | task 1921 |        eval time =    2910.63 ms /    45 tokens (   64.68 ms per token,    15.46 tokens per second)
422.02.290.821 I slot print_timing: id  2 | task 1921 |       total time =    5218.83 ms /   411 tokens
422.02.290.822 I slot print_timing: id  2 | task 1921 |    graphs reused =       1773
422.02.290.870 I slot      release: id  2 | task 1921 | stop processing: n_tokens = 410, truncated = 0
422.02.296.404 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.658 (> 0.100 thold), f_keep = 0.588
422.02.296.587 I slot launch_slot_: id  2 | task 1968 | processing task, is_child = 0
422.07.384.611 I slot print_timing: id  2 | task 1968 | prompt eval time =    2246.67 ms /   366 tokens (    6.14 ms per token,   162.91 tokens per second)
422.07.384.624 I slot print_timing: id  2 | task 1968 |        eval time =    2841.28 ms /    44 tokens (   64.57 ms per token,    15.49 tokens per second)
422.07.384.625 I slot print_timing: id  2 | task 1968 |       total time =    5087.95 ms /   410 tokens
422.07.384.625 I slot print_timing: id  2 | task 1968 |    graphs reused =       1815
422.07.384.673 I slot      release: id  2 | task 1968 | stop processing: n_tokens = 409, truncated = 0
422.07.390.333 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.655 (> 0.100 thold), f_keep = 0.589
422.07.390.503 I slot launch_slot_: id  2 | task 2014 | processing task, is_child = 0
422.12.433.198 I slot print_timing: id  2 | task 2014 | prompt eval time =    2332.28 ms /   368 tokens (    6.34 ms per token,   157.79 tokens per second)
422.12.433.205 I slot print_timing: id  2 | task 2014 |        eval time =    2710.33 ms /    42 tokens (   64.53 ms per token,    15.50 tokens per second)
422.12.433.206 I slot print_timing: id  2 | task 2014 |       total time =    5042.61 ms /   410 tokens
422.12.433.207 I slot print_timing: id  2 | task 2014 |    graphs reused =       1855
422.12.433.254 I slot      release: id  2 | task 2014 | stop processing: n_tokens = 409, truncated = 0
422.12.453.066 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.650 (> 0.100 thold), f_keep = 0.589
422.12.453.165 I slot launch_slot_: id  2 | task 2058 | processing task, is_child = 0
422.17.427.624 I slot print_timing: id  2 | task 2058 | prompt eval time =    2328.64 ms /   371 tokens (    6.28 ms per token,   159.32 tokens per second)
422.17.427.631 I slot print_timing: id  2 | task 2058 |        eval time =    2645.75 ms /    41 tokens (   64.53 ms per token,    15.50 tokens per second)
422.17.427.633 I slot print_timing: id  2 | task 2058 |       total time =    4974.39 ms /   412 tokens
422.17.427.634 I slot print_timing: id  2 | task 2058 |    graphs reused =       1894
422.17.427.682 I slot      release: id  2 | task 2058 | stop processing: n_tokens = 411, truncated = 0
422.17.447.329 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.658 (> 0.100 thold), f_keep = 0.594
422.17.447.450 I slot launch_slot_: id  2 | task 2101 | processing task, is_child = 0
422.22.805.378 I slot print_timing: id  2 | task 2101 | prompt eval time =    2298.32 ms /   371 tokens (    6.19 ms per token,   161.42 tokens per second)
422.22.805.388 I slot print_timing: id  2 | task 2101 |        eval time =    3059.53 ms /    47 tokens (   65.10 ms per token,    15.36 tokens per second)
422.22.805.389 I slot print_timing: id  2 | task 2101 |       total time =    5357.85 ms /   418 tokens
422.22.805.390 I slot print_timing: id  2 | task 2101 |    graphs reused =       1939
422.22.805.441 I slot      release: id  2 | task 2101 | stop processing: n_tokens = 417, truncated = 0
422.22.833.693 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.661 (> 0.100 thold), f_keep = 0.585
422.22.833.792 I slot launch_slot_: id  2 | task 2150 | processing task, is_child = 0
422.27.812.595 I slot print_timing: id  2 | task 2150 | prompt eval time =    2344.14 ms /   369 tokens (    6.35 ms per token,   157.41 tokens per second)
422.27.812.606 I slot print_timing: id  2 | task 2150 |        eval time =    2634.59 ms /    41 tokens (   64.26 ms per token,    15.56 tokens per second)
422.27.812.607 I slot print_timing: id  2 | task 2150 |       total time =    4978.73 ms /   410 tokens
422.27.812.608 I slot print_timing: id  2 | task 2150 |    graphs reused =       1978
422.27.812.661 I slot      release: id  2 | task 2150 | stop processing: n_tokens = 409, truncated = 0
422.27.818.667 I slot get_availabl: id  2 | task -1 | selected slot by LCP similarity, sim_best = 0.641 (> 0.100 thold), f_keep = 0.589
422.27.818.809 I slot launch_slot_: id  2 | task 2193 | processing task, is_child = 0
422.33.618.366 I slot print_timing: id  2 | task 2193 | prompt eval time =    2314.94 ms /   376 tokens (    6.16 ms per token,   162.42 tokens per second)
422.33.618.379 I slot print_timing: id  2 | task 2193 |        eval time =    3484.53 ms /    54 tokens (   64.53 ms per token,    15.50 tokens per second)
422.33.618.380 I slot print_timing: id  2 | task 2193 |       total time =    5799.47 ms /   430 tokens
422.33.618.381 I slot print_timing: id  2 | task 2193 |    graphs reused =       2030
